fecha_de_servicio,precio_por_lt,cant_suministrada,zona,tipo_de_unidad,km_recorrido,location,proveedor,site,year,periodo,q,status,lts_solicitados,folio_dors,destino/pozo,hora_requerida,costo
2022-12-01,20.16182,300.0,REYNOSA,QUINTA,22.125,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29643,NEJO 49D,08:00:00,6048.545999999999
2022-12-01,20.16182,800.0,REYNOSA,TRIPLEX MPF 331,22.125,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,800.0,DI29643,NEJO 49D,08:00:00,16129.455999999998
2022-12-01,20.16182,100.0,REYNOSA,GENERADOR,22.125,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29643,NEJO 49D,08:00:00,2016.182
2022-12-01,20.16182,100.0,REYNOSA,PLANTA DE LUZ,22.125,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29643,NEJO 49D,08:00:00,2016.182
2022-12-01,20.16182,204.0,REYNOSA,TOTE,22.125,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29643,NEJO 49D,08:00:00,4113.01128
2022-12-04,20.16182,9336.0,POZA RICA,GENERADOR,214.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,10000.0,DI29652,PLANTA MI SWACO ESEASA,07:10:00,188230.75152
2022-12-01,20.16182,301.0,REYNOSA,GENERADOR,22.125,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29653,NEJO 49D,07:00:00,6068.70782
2022-12-01,20.16182,243.0,POZA RICA,UNIDAD DE REGISTRO,49.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,350.0,DI29655,MIQUETLA 2128DES,12:00:00,4899.32226
2022-12-01,20.16182,400.0,POZA RICA,QUINTA,1.2,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29656,BASE SLB POZA RICA,10:00:00,8064.727999999999
2022-12-01,20.16182,400.0,POZA RICA,QUINTA,1.2,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29656,BASE SLB POZA RICA,10:00:00,8064.727999999999
2022-12-01,20.16182,400.0,POZA RICA,CPF,1.2,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29656,BASE SLB POZA RICA,10:00:00,8064.727999999999
2022-12-01,20.16182,200.0,POZA RICA,RECIRCULADOR,1.2,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29656,BASE SLB POZA RICA,10:00:00,4032.364
2022-12-01,20.16182,400.0,POZA RICA,QUINTA,1.2,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29656,BASE SLB POZA RICA,10:00:00,8064.727999999999
2022-12-01,20.16182,340.0,REYNOSA,UNIDAD DE REGISTRO,22.125,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,340.0,DI29667,NEJO 168,10:00:00,6855.0188
2022-12-03,20.16182,403.0,POZA RICA,TUBERIA FLEXIBLE,0.7,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29675,BASE SLB POZA RICA,10:00:00,8125.21346
2022-12-03,20.16182,201.0,POZA RICA,GRUA,0.7,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29675,BASE SLB POZA RICA,10:00:00,4052.52582
2022-12-03,20.16182,400.0,POZA RICA,QUINTA,0.7,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29675,BASE SLB POZA RICA,10:00:00,8064.727999999999
2022-12-02,20.16182,300.0,REYNOSA,UNIDAD DE REGISTRO,38.4,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29678,NEJO 49D,12:00:00,6048.545999999999
2022-12-02,20.16182,300.0,REYNOSA,GRUA,38.4,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29678,NEJO 49D,12:00:00,6048.545999999999
2022-12-02,20.16182,100.0,REYNOSA,COMPRESOR,38.4,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29678,NEJO 49D,12:00:00,2016.182
2022-12-02,20.16182,143.0,REYNOSA,GENERADOR,38.4,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29678,NEJO 49D,12:00:00,2883.1402599999997
2022-12-02,20.16182,304.0,REYNOSA,UNIDAD DE REGISTRO,38.4,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,340.0,DI29679,NEJO 168,10:59:00,6129.1932799999995
2022-12-02,20.16182,101.0,POZA RICA,UNIDAD DE REGISTRO,48.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29680,MIQUETLA 2128DES,15:00:00,2036.34382
2022-12-03,20.16182,1001.0,REYNOSA,TOTE,59.33,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,1000.0,DI29682,RANCHO LA J,09:00:00,20181.981819999997
2022-12-03,20.16182,400.0,POZA RICA,QUINTA,0.7,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29683,BASE SLB POZA RICA,09:00:00,8064.727999999999
2022-12-03,20.16182,400.0,POZA RICA,QUINTA,0.8,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29683,BASE SLB POZA RICA,09:00:00,8064.727999999999
2022-12-03,20.16182,400.0,POZA RICA,QUINTA,0.8,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29683,BASE SLB POZA RICA,09:00:00,8064.727999999999
2022-12-03,20.16182,400.0,POZA RICA,QUINTA,0.8,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29683,BASE SLB POZA RICA,09:00:00,8064.727999999999
2022-12-03,20.16182,299.0,POZA RICA,PLANA,0.8,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29683,BASE SLB POZA RICA,09:00:00,6028.38418
2022-12-03,20.16182,200.0,REYNOSA,UNIDAD DE REGISTRO,59.33,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,340.0,DI29685,NEJO 168,09:47:00,4032.364
2022-12-03,20.16182,70.0,REYNOSA,UNIDAD DE REGISTRO,59.34,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29685,NEJO 168,09:47:00,1411.3274
2022-12-04,0.0,0.0,REYNOSA,UNIDAD DE REGISTRO,44.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FAKE FREIGHT,340.0,DI29686,NEJO 168,09:52:00,0.0
2022-12-04,20.16182,200.0,REYNOSA,SWPT,44.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29706,NEJO 825,10:00:00,4032.364
2022-12-04,20.16182,51.0,REYNOSA,GENERADOR,44.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29706,NEJO 825,10:00:00,1028.25282
2022-12-04,20.16182,180.0,REYNOSA,GRUA,44.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,150.0,DI29706,NEJO 825,10:00:00,3629.1276
2022-12-06,20.16182,100.0,REYNOSA,GENERADOR,4.16,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29716,BASE SLB REYNOSA,12:22:00,2016.182
2022-12-06,20.16182,100.0,REYNOSA,PLANTA DE LUZ,4.16,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29716,BASE SLB REYNOSA,12:22:00,2016.182
2022-12-06,20.16182,800.0,REYNOSA,MPF,4.17,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,800.0,DI29716,BASE SLB REYNOSA,12:22:00,16129.455999999998
2022-12-06,20.16182,300.0,REYNOSA,TOTE,4.17,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29716,BASE SLB REYNOSA,12:22:00,6048.545999999999
2022-12-06,20.16182,500.0,REYNOSA,TUBERIA FLEXIBLE,4.17,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29716,BASE SLB REYNOSA,12:22:00,10080.91
2022-12-06,20.16182,202.0,REYNOSA,QUINTA,4.17,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29716,BASE SLB REYNOSA,12:22:00,4072.68764
2022-12-10,20.16182,8035.0,POZA RICA,GENERADOR,213.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,10000.0,DI29699,PLANTA MI SWACO ESEASA,08:01:00,162000.2237
2022-12-05,20.16182,130.0,POZA RICA,UNIDAD DE REGISTRO,48.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,250.0,DI29718,MIQUETLA 2128,12:00:00,2621.0366
2022-12-06,20.16182,381.0,REYNOSA,GENERADOR,174.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,380.0,DI29723,NEJO 412,09:00:00,7681.65342
2022-12-07,20.16182,120.0,REYNOSA,GRUA,162.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29730,NEJO 825,11:55:00,2419.4184
2022-12-08,20.16182,250.0,REYNOSA,GENERADOR,38.75,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,250.0,DI29735,NEJO 184,09:00:00,5040.455
2022-12-08,20.16182,216.0,POZA RICA,UNIDAD DE REGISTRO,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29737,BASE SLB POZA RICA,10:00:00,4354.95312
2022-12-08,20.16182,300.0,REYNOSA,SWPT,38.75,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29738,NEJO 825,08:00:00,6048.545999999999
2022-12-08,20.16182,250.0,REYNOSA,GENERADOR,38.75,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,250.0,DI29738,NEJO 825,08:00:00,5040.455
2022-12-08,20.16182,102.0,REYNOSA,COMPRESOR,38.75,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29738,NEJO 825,08:00:00,2056.50564
2022-12-08,20.16182,1000.0,POZA RICA,TOTE,45.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,1000.0,DI29740,KELA 1 DL,12:00:00,20161.82
2022-12-08,20.16182,1001.0,POZA RICA,TOTE,46.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,1000.0,DI29740,KELA 1 DL,12:00:00,20181.981819999997
2022-12-09,0.0,0.0,REYNOSA,SWPT,0.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,300.0,DI29743,NEJO 825,09:00:00,0.0
2022-12-09,0.0,0.0,REYNOSA,COMPRESOR,0.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,100.0,DI29743,NEJO 825,09:00:00,0.0
2022-12-09,0.0,0.0,REYNOSA,GRUA,0.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,200.0,DI29743,NEJO 825,09:00:00,0.0
2022-12-10,20.16182,1000.0,REYNOSA,TOTE,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,1000.0,DI29744,RANCHO LA J,09:00:00,20161.82
2022-12-10,20.16182,400.0,REYNOSA,CPF,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29744,RANCHO LA J,09:00:00,8064.727999999999
2022-12-10,20.16182,400.0,REYNOSA,QUINTA,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29744,RANCHO LA J,09:00:00,8064.727999999999
2022-12-10,20.16182,400.0,REYNOSA,QUINTA,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29744,RANCHO LA J,09:00:00,8064.727999999999
2022-12-10,20.16182,400.0,REYNOSA,QUINTA,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29744,RANCHO LA J,09:00:00,8064.727999999999
2022-12-10,20.16182,300.0,REYNOSA,QUINTA,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29744,RANCHO LA J,09:00:00,6048.545999999999
2022-12-10,20.16182,300.0,REYNOSA,QUINTA,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29744,RANCHO LA J,09:00:00,6048.545999999999
2022-12-10,20.16182,150.0,REYNOSA,QUINTA,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29744,RANCHO LA J,09:00:00,3024.2729999999997
2022-12-10,20.16182,50.0,REYNOSA,RECIRCULADOR,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29744,RANCHO LA J,09:00:00,1008.091
2022-12-10,20.16182,61.0,REYNOSA,COMPRESOR,17.9,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29744,RANCHO LA J,09:00:00,1229.8710199999998
2022-12-13,0.0,0.0,POZA RICA,TRACTOR SUPERPOD,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,QUINTA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,QUINTA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,QUINTA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,QUINTA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,QUINTA,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,SMF,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,UNIDAD DE BOMBEO,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,SUF,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,400.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,UNIDAD DE BOMBEO,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,600.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,UNIDAD DE BOMBEO,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,600.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,QUINTUPLEX ,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,600.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-13,0.0,0.0,POZA RICA,UNIDAD DE BOMBEO,0.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,CANCELED,600.0,DI29749,XUNUT 1 EXP,09:00:00,0.0
2022-12-11,20.16182,380.0,REYNOSA,GENERADOR,96.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,380.0,DI29750,NEJO 49D,10:00:00,7661.491599999999
2022-12-11,20.16182,176.0,REYNOSA,GENERADOR,93.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,150.0,DI29751,NEJO 825,10:00:00,3548.4803199999997
2022-12-17,20.16182,10000.0,POZA RICA,GENERADOR,219.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,10000.0,DI29759,PLANTA MI SWACO ESEASA,08:16:00,201618.2
2022-12-13,20.16182,283.0,POZA RICA,UNIDAD DE REGISTRO,8.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,350.0,DI29764,BASE SLB POZA RICA,12:00:00,5705.7950599999995
2022-12-13,20.16182,264.0,REYNOSA,GENERADOR,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,250.0,DI29766,NEJO 49D,10:00:00,5322.72048
2022-12-13,20.16182,200.0,REYNOSA,UNIDAD DE REGISTRO,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29766,NEJO 49D,10:00:00,4032.364
2022-12-13,20.16182,200.0,REYNOSA,GRUA,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29766,NEJO 49D,10:00:00,4032.364
2022-12-13,20.16182,300.0,REYNOSA,CPF,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29769,RANCHO LA J,09:00:00,6048.545999999999
2022-12-13,20.16182,403.0,REYNOSA,QUINTA,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29769,RANCHO LA J,09:00:00,8125.21346
2022-12-13,20.16182,300.0,REYNOSA,QUINTA,29.5,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29769,RANCHO LA J,09:00:00,6048.545999999999
2022-12-14,20.16182,300.0,POZA RICA,CPF,0.85,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29774,BASE SLB POZA RICA,08:00:00,6048.545999999999
2022-12-14,20.16182,301.0,POZA RICA,PLANA,0.85,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29774,BASE SLB POZA RICA,08:00:00,6068.70782
2022-12-14,20.16182,410.0,POZA RICA,QUINTA,0.86,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29774,BASE SLB POZA RICA,08:00:00,8266.3462
2022-12-14,20.16182,400.0,POZA RICA,QUINTA,0.86,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29774,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-14,20.16182,400.0,POZA RICA,QUINTA,0.86,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29774,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-14,20.16182,400.0,POZA RICA,QUINTA,0.86,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29774,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-14,20.16182,201.0,POZA RICA,RECIRCULADOR,0.86,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29774,BASE SLB POZA RICA,08:00:00,4052.52582
2022-12-15,20.16182,400.0,POZA RICA,QUINTA,0.42,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29780,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-15,20.16182,400.0,POZA RICA,TRACTOR SUPERPOD,0.42,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29780,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-15,20.16182,400.0,POZA RICA,QUINTA,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29780,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-15,20.16182,400.0,POZA RICA,QUINTA,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29780,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-15,20.16182,400.0,POZA RICA,QUINTA,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29780,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-15,20.16182,400.0,POZA RICA,QUINTA,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29780,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-15,20.16182,400.0,POZA RICA,QUINTA,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29780,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-15,20.16182,300.0,POZA RICA,SMF,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29780,BASE SLB POZA RICA,08:00:00,6048.545999999999
2022-12-15,20.16182,400.0,POZA RICA,SPF,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29780,BASE SLB POZA RICA,08:00:00,8064.727999999999
2022-12-15,20.16182,300.0,POZA RICA,SPF,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29780,BASE SLB POZA RICA,08:00:00,6048.545999999999
2022-12-15,20.16182,300.0,POZA RICA,SUPER BOMBA,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29780,BASE SLB POZA RICA,08:00:00,6048.545999999999
2022-12-15,20.16182,300.0,POZA RICA,UNIDAD DE BOMBEO,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29780,BASE SLB POZA RICA,08:00:00,6048.545999999999
2022-12-15,20.16182,300.0,POZA RICA,UNIDAD DE BOMBEO,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29780,BASE SLB POZA RICA,08:00:00,6048.545999999999
2022-12-15,20.16182,296.0,POZA RICA,UNIDAD DE BOMBEO,0.43,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29780,BASE SLB POZA RICA,08:00:00,5967.898719999999
2022-12-17,20.16182,215.0,POZA RICA,UNIDAD DE REGISTRO,68.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29802,MATLUK 1 EXP,10:00:00,4334.7913
2022-12-17,20.16182,280.0,REYNOSA,UNIDAD DE REGISTRO,29.33,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,500.0,DI29806,NEJO 637,11:23:00,5645.3096
2022-12-17,20.16182,300.0,REYNOSA,GENERADOR,29.33,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29809,NEJO 49D,09:00:00,6048.545999999999
2022-12-17,20.16182,200.0,REYNOSA,GRUA,29.33,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29811,NEJO 49D,11:00:00,4032.364
2022-12-17,20.16182,100.0,REYNOSA,GENERADOR,29.33,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29811,NEJO 49D,11:00:00,2016.182
2022-12-17,20.16182,70.0,REYNOSA,COMPRESOR,29.34,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,70.0,DI29811,NEJO 49D,11:00:00,1411.3274
2022-12-17,20.16182,70.0,REYNOSA,LUMINARIA,29.34,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,70.0,DI29811,NEJO 49D,11:00:00,1411.3274
2022-12-18,20.16182,400.0,POZA RICA,CPF,1.75,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,400.0,DI29812,BASE SLB POZA RICA,10:00:00,8064.727999999999
2022-12-18,20.16182,200.0,POZA RICA,RECIRCULADOR,1.75,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,200.0,DI29812,BASE SLB POZA RICA,10:00:00,4032.364
2022-12-18,20.16182,300.0,POZA RICA,PLANA,1.75,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29812,BASE SLB POZA RICA,10:00:00,6048.545999999999
2022-12-18,20.16182,100.0,POZA RICA,BULK,1.75,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,100.0,DI29812,BASE SLB POZA RICA,10:00:00,2016.182
2022-12-19,20.16182,450.0,POZA RICA,QUINTA,6.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,450.0,DI29820,BASE SLB POZA RICA,08:00:00,9072.819
2022-12-19,20.16182,252.0,POZA RICA,UNIDAD DE REGISTRO,51.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,300.0,DI29826,INFILL 7,08:00:00,5080.7786399999995
2022-12-20,20.16182,1021.0,REYNOSA,TOTE,178.0,MXN,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,1000.0,DI29829,RANCHO LA J,08:00:00,20585.21822
2022-12-20,20.16182,1000.0,POZA RICA,TOTE,46.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,1000.0,DI29835,KELA 1 DL,08:00:00,20161.82
2022-12-20,20.16182,1000.0,POZA RICA,TOTE,46.0,MXE,BURGOS,POZO,2022,DICIEMBRE,Q4,FINANCE,1000.0,DI29835,KELA 1 DL,08:00:00,20161.82
2022-11-22,20.02389,20000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,16500.0,DI29542,PLANTA MI SWACO HUASTECA,11:04:00,400477.8
2022-11-26,20.02389,40000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,40000.0,DI29606,PLANTA MI SWACO PARAISO,16:00:00,800955.6
2022-11-26,20.02389,41000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,40000.0,DI29606,PLANTA MI SWACO PARAISO,16:00:00,820979.4899999999
2022-11-26,20.02389,40000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,40000.0,DI29606,PLANTA MI SWACO PARAISO,16:00:00,800955.6
2022-11-26,20.02389,43000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,40000.0,DI29606,PLANTA MI SWACO PARAISO,16:00:00,861027.2699999999
2022-11-28,20.1963,40000.0,CARDENAS,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,40000.0,DI29626,QUESQUI 17,09:10:00,807852.0
2022-11-30,19.89458,42500.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,37500.0,DI29634,PLANTA MI SWACO PARAISO,07:23:00,845519.65
2022-11-30,19.89458,41000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2022,DICIEMBRE,Q4,FINANCE,37500.0,DI29634,PLANTA MI SWACO PARAISO,07:23:00,815677.78
